Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50803_00103094,GL50803_00103094_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,223.0,24144.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0010311,GL50803_0010311_t1,Giardia Assemblage A isolate WB 2019,Ornithine carbamoyltransferase,327.0,36437.0,Aspartate/ornithine carbamoyltransferase superfamily,0.0,amino acid binding;carboxyl- or carbamoyltransferase activity,1,0,1
GL50803_00103125,GL50803_00103125_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1728.0,192013.0,,0.0,,0,0,1
GL50803_0010313,GL50803_0010313_t1,Giardia Assemblage A isolate WB 2019,Kinase,304.0,33491.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity;protein serine/threonine kinase activity,0,0,1
GL50803_00103142,GL50803_00103142_t1,Giardia Assemblage A isolate WB 2019,VSP with INR,1474.0,157173.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0010315,GL50803_0010315_t1,Giardia Assemblage A isolate WB 2019,Qb-SNARE 5,222.0,25125.0,,1.0,,0,0,1
GL50803_0010316,GL50803_0010316_t1,Giardia Assemblage A isolate WB 2019,unspecified product,330.0,37056.0,,0.0,,0,0,1
GL50803_00103164,GL50803_00103164_t1,Giardia Assemblage A isolate WB 2019,SHIPPO repeat domain-containing protein,399.0,42264.0,,0.0,,0,0,1
GL50803_00103175,GL50803_00103175_t1,Giardia Assemblage A isolate WB 2019,unspecified product,981.0,108446.0,,0.0,,0,0,1
GL50803_00103202,GL50803_00103202_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1361.0,151794.0,,0.0,,0,0,1
GL50803_00103205,GL50803_00103205_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1270.0,143649.0,,0.0,,0,0,1
GL50803_0010324,GL50803_0010324_t1,Giardia Assemblage A isolate WB 2019,Ribulose-phosphate 3-epimerase,241.0,25703.0,Ribulose-phosphate binding barrel,0.0,"catalytic activity;racemase and epimerase activity, acting on carbohydrates and derivatives;ribulose-phosphate 3-epimerase activity",0,0,1
GL50803_00103285,GL50803_00103285_t1,Giardia Assemblage A isolate WB 2019,Protein BAP28,2381.0,262510.0,Armadillo-type fold,0.0,,0,0,1
GL50803_0010329,GL50803_0010329_t1,Giardia Assemblage A isolate WB 2019,Ferredoxin Fd3,64.0,6887.0,,0.0,,0,0,1
GL50803_0010330,GL50803_0010330_t1,Giardia Assemblage A isolate WB 2019,Tenascin-like protein,257.0,28090.0,,0.0,,1,1,0
GL50803_0010335,GL50803_0010335_t1,Giardia Assemblage A isolate WB 2019,putative tRNA methyltransferase subunit,258.0,29481.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,tRNA (guanine-N7-)-methyltransferase activity,0,0,1
GL50803_00103365,GL50803_00103365_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2043.0,230759.0,,0.0,,0,0,1
GL50803_00103373,GL50803_00103373_t1,Giardia Assemblage A isolate WB 2019,Alpha-7.1 giardin,388.0,42910.0,Annexin superfamily,0.0,calcium ion binding;calcium-dependent phospholipid binding,0,0,1
GL50803_0010339,GL50803_0010339_t1,Giardia Assemblage A isolate WB 2019,unspecified product,421.0,47359.0,,0.0,,0,0,1
GL50803_0010341,GL50803_0010341_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L10e,338.0,38363.0,Ribosomal protein L1-like,0.0,,0,0,1
GL50803_00103437,GL50803_00103437_t1,Giardia Assemblage A isolate WB 2019,Alpha-9 giardin,301.0,33787.0,Annexin superfamily,0.0,calcium ion binding;calcium-dependent phospholipid binding,0,0,1
GL50803_00103454,GL50803_00103454_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 1,736.0,79408.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,1,0,1
GL50803_00103540,GL50803_00103540_t1,Giardia Assemblage A isolate WB 2019,unspecified product,304.0,32191.0,,0.0,,0,0,1
GL50803_0010358,GL50803_0010358_t1,Giardia Assemblage A isolate WB 2019,A-type flavoprotein,414.0,46622.0,Flavoprotein-like superfamily;Ribonuclease Z/Hydroxyacylglutathione hydrolase-like,0.0,FMN binding;electron transfer activity;metal ion binding;oxidoreductase activity,1,1,0
GL50803_00103606,GL50803_00103606_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1168.0,130258.0,,0.0,,0,0,1
GL50803_0010361,GL50803_0010361_t1,Giardia Assemblage A isolate WB 2019,P60 katanin,648.0,72565.0,P-loop containing nucleoside triphosphate hydrolase,0.0,ATP binding;ATP hydrolysis activity;protein binding,0,0,1
GL50803_00103659,GL50803_00103659_t1,Giardia Assemblage A isolate WB 2019,Zinc finger domain-containing protein,394.0,43059.0,"Zinc finger, CHY-type superfamily;Zinc finger, CTCHY-type superfamily",0.0,zinc ion binding,0,0,1
GL50803_0010367,GL50803_0010367_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein S24,132.0,14844.0,Ribosomal protein L23/L15e core domain superfamily,0.0,structural constituent of ribosome,0,1,0
GL50803_00103676,GL50803_00103676_t1,Giardia Assemblage A isolate WB 2019,Alpha-tubulin 1,454.0,50552.0,"Tubulin/FtsZ, GTPase domain superfamily;Tubulin/FtsZ, C-terminal",0.0,GTP binding;GTPase activity;structural constituent of cytoskeleton,1,0,1
GL50803_0010370,GL50803_0010370_t1,Giardia Assemblage A isolate WB 2019,putative ATP/GTP binding protein,453.0,52670.0,,0.0,,0,0,1
GL50803_00103709,GL50803_00103709_t1,Giardia Assemblage A isolate WB 2019,BRO1-like domain-containing protein,848.0,94748.0,,0.0,protein binding,1,0,1
GL50803_00103713,GL50803_00103713_t1,Giardia Assemblage A isolate WB 2019,Protein disulfide isomerase PDI4,354.0,40342.0,Thioredoxin-like superfamily,0.0,,0,0,1
GL50803_0010374,GL50803_0010374_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,700.0,77680.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00103783,GL50803_00103783_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,238.0,25603.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00103785,GL50803_00103785_t1,Giardia Assemblage A isolate WB 2019,Transmembrane domain-containing protein,248.0,25640.0,,6.0,,0,0,1
GL50803_00103807,GL50803_00103807_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,946.0,103392.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00103810,GL50803_00103810_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1873.0,206464.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00103818,GL50803_00103818_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2607.0,289351.0,,0.0,,0,0,1
GL50803_0010382,GL50803_0010382_t1,Giardia Assemblage A isolate WB 2019,Tubulin tyrosine ligase-like 2,436.0,50568.0,,0.0,,0,0,1
GL50803_00103838,GL50803_00103838_t1,Giardia Assemblage A isolate WB 2019,"Kinase, ULK",1874.0,212248.0,Protein kinase-like domain superfamily,0.0,ATP binding;microtubule binding;protein kinase activity,0,0,1
GL50803_00103849,GL50803_00103849_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1053.0,118418.0,,0.0,,0,0,1
GL50803_00103855,GL50803_00103855_t1,Giardia Assemblage A isolate WB 2019,Vacuolar protein sorting 29,461.0,49157.0,Metallo-dependent phosphatase-like,0.0,,0,0,1
GL50803_00103878,GL50803_00103878_t1,Giardia Assemblage A isolate WB 2019,unspecified product,2745.0,305542.0,,0.0,,0,0,1
GL50803_00103883,GL50803_00103883_t1,Giardia Assemblage A isolate WB 2019,unspecified product,416.0,46666.0,,1.0,,0,0,1
GL50803_00103887,GL50803_00103887_t1,Giardia Assemblage A isolate WB 2019,Dicer,754.0,82478.0,"PAZ domain superfamily;Ribonuclease III, endonuclease domain superfamily",0.0,RNA binding;protein binding;ribonuclease III activity,0,0,1
GL50803_00103888,GL50803_00103888_t1,Giardia Assemblage A isolate WB 2019,unspecified product,328.0,34810.0,Quinoprotein alcohol dehydrogenase-like superfamily,0.0,protein binding,0,0,1
GL50803_00103891,GL50803_00103891_t1,Giardia Assemblage A isolate WB 2019,Chaperonin 60,547.0,57105.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding;ATP hydrolysis activity,0,0,1
GL50803_00103895,GL50803_00103895_t1,Giardia Assemblage A isolate WB 2019,unspecified product,453.0,51304.0,,0.0,,0,0,1
GL50803_00103935,GL50803_00103935_t1,Giardia Assemblage A isolate WB 2019,DNA repair protein RAD52,341.0,36802.0,,0.0,,0,0,1
GL50803_00103943,GL50803_00103943_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 3,838.0,87314.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_00103944,GL50803_00103944_t1,Giardia Assemblage A isolate WB 2019,"Kinase, NEK",865.0,95654.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity;protein tyrosine kinase activity,0,0,1
GL50803_00103946,GL50803_00103946_t1,Giardia Assemblage A isolate WB 2019,pseudogene,,,,,,0,0,1
GL50803_00103981,GL50803_00103981_t1,Giardia Assemblage A isolate WB 2019,unspecified product,277.0,29898.0,,0.0,,0,0,1
GL50803_00103992,GL50803_00103992_t1,Giardia Assemblage A isolate WB 2019,VSP,627.0,64642.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,1,0,1
GL50803_0010400,GL50803_0010400_t1,Giardia Assemblage A isolate WB 2019,unspecified product,433.0,48608.0,,0.0,,0,0,1
GL50803_00104031,GL50803_00104031_t1,Giardia Assemblage A isolate WB 2019,putative Glycogen synthase,753.0,85062.0,,0.0,glycogen (starch) synthase activity,0,0,1
GL50803_00104087,GL50803_00104087_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein,1111.0,120352.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0010410,GL50803_0010410_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,221.0,24418.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00104139,GL50803_00104139_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1219.0,140060.0,,0.0,,0,0,1
GL50803_00104150,GL50803_00104150_t1,Giardia Assemblage A isolate WB 2019,"Kinase, PLK",678.0,77190.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50803_00104173,GL50803_00104173_t1,Giardia Assemblage A isolate WB 2019,Isoleucyl-tRNA synthetase,1165.0,133603.0,"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding;Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain",0.0,ATP binding;aminoacyl-tRNA editing activity;aminoacyl-tRNA ligase activity;isoleucine-tRNA ligase activity;nucleotide binding;tRNA binding,0,0,1
GL50803_00104186,GL50803_00104186_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1347.0,149839.0,,0.0,,0,0,1
GL50803_0010422,GL50803_0010422_t1,Giardia Assemblage A isolate WB 2019,unspecified product,217.0,24260.0,,0.0,,0,0,1
GL50803_0010423,GL50803_0010423_t1,Giardia Assemblage A isolate WB 2019,Activator of Hsp90 ATPase,147.0,16827.0,"Activator of Hsp90 ATPase, Aha1",0.0,ATPase activator activity;Hsp90 protein binding;chaperone binding,1,0,1
GL50803_00104232,GL50803_00104232_t1,Giardia Assemblage A isolate WB 2019,unspecified product,425.0,45462.0,,0.0,,0,0,1
GL50803_00104234,GL50803_00104234_t1,Giardia Assemblage A isolate WB 2019,unspecified product,569.0,63937.0,,0.0,,0,0,1
GL50803_00104248,GL50803_00104248_t1,Giardia Assemblage A isolate WB 2019,unspecified product,403.0,46662.0,,0.0,,0,0,1
GL50803_0010425,GL50803_0010425_t1,Giardia Assemblage A isolate WB 2019,unspecified product,168.0,18872.0,,4.0,,0,0,1
GL50803_00104250,GL50803_00104250_t1,Giardia Assemblage A isolate WB 2019,Thioredoxin,123.0,13842.0,Thioredoxin-like superfamily,0.0,,1,0,1
GL50803_0010427,GL50803_0010427_t1,Giardia Assemblage A isolate WB 2019,putative U2 small nuclear ribonucleoprotein B,84.0,9179.0,RNA-binding domain superfamily,0.0,RNA binding;nucleic acid binding,0,0,1
GL50803_0010428,GL50803_0010428_t1,Giardia Assemblage A isolate WB 2019,Ribosomal protein L10,210.0,24233.0,Ribosomal protein L10e/L16 superfamily,0.0,structural constituent of ribosome,0,0,1
GL50803_0010429,GL50803_0010429_t1,Giardia Assemblage A isolate WB 2019,Wos2 protein,185.0,20852.0,HSP20-like chaperone,0.0,,1,0,1
GL50803_0010444,GL50803_0010444_t1,Giardia Assemblage A isolate WB 2019,unspecified product,233.0,26415.0,,0.0,,0,0,1
GL50803_0010450,GL50803_0010450_t1,Giardia Assemblage A isolate WB 2019,FKBP-type peptidyl-prolyl cis-trans isomerase,109.0,11856.0,,0.0,peptidyl-prolyl cis-trans isomerase activity,0,0,1
GL50803_0010452,GL50803_0010452_t1,Giardia Assemblage A isolate WB 2019,unspecified product,180.0,19649.0,,0.0,,0,0,1
GL50803_0010455,GL50803_0010455_t1,Giardia Assemblage A isolate WB 2019,unspecified product,1201.0,134637.0,,0.0,,0,0,1
GL50803_0010459,GL50803_0010459_t1,Giardia Assemblage A isolate WB 2019,rRNA-processing protein Fcf1,190.0,22150.0,PIN-like domain superfamily,0.0,,0,0,1
GL50803_0010460,GL50803_0010460_t1,Giardia Assemblage A isolate WB 2019,unspecified product,569.0,62654.0,,0.0,,0,0,1
GL50803_00104685,GL50803_00104685_t1,Giardia Assemblage A isolate WB 2019,Centrin,176.0,20224.0,EF-hand domain pair,0.0,calcium ion binding,0,0,1
GL50803_00104866,GL50803_00104866_t1,Giardia Assemblage A isolate WB 2019,unspecified product,194.0,22680.0,,0.0,,0,0,1
GL50803_00104870,GL50803_00104870_t1,Giardia Assemblage A isolate WB 2019,unspecified product,141.0,15902.0,,0.0,,0,0,1
GL50803_00104982,GL50803_00104982_t1,Giardia Assemblage A isolate WB 2019,putative Ubiquitin fold modifier 1 protein,113.0,12700.0,Ubiquitin-like domain superfamily,0.0,,0,0,1
GL50803_00104984,GL50803_00104984_t1,Giardia Assemblage A isolate WB 2019,unspecified product,267.0,29544.0,,0.0,,0,0,1
GL50803_00104994,GL50803_00104994_t1,Giardia Assemblage A isolate WB 2019,unspecified product,160.0,17728.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50803_0010516,GL50803_0010516_t1,Giardia Assemblage A isolate WB 2019,Leucine carboxyl methyltransferase,364.0,41453.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,methyltransferase activity,0,0,1
GL50803_0010521,GL50803_0010521_t1,Giardia Assemblage A isolate WB 2019,Arginyl-tRNA synthetase,621.0,70295.0,"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding;Arginyl tRNA synthetase N-terminal domain superfamily",0.0,ATP binding;aminoacyl-tRNA ligase activity;arginine-tRNA ligase activity;nucleotide binding,0,0,1
GL50803_0010522,GL50803_0010522_t1,Giardia Assemblage A isolate WB 2019,SHIPPO repeat domain-containing protein,284.0,29761.0,,0.0,,0,0,1
GL50803_0010524,GL50803_0010524_t1,Giardia Assemblage A isolate WB 2019,unspecified product,250.0,27283.0,,0.0,,0,0,1
GL50803_0010527,GL50803_0010527_t1,Giardia Assemblage A isolate WB 2019,unspecified product,315.0,35409.0,,0.0,,0,0,1
GL50803_0010529,GL50803_0010529_t1,Giardia Assemblage A isolate WB 2019,TPR_1 Tetratricopeptide repeat protein,425.0,46601.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50803_0010530,GL50803_0010530_t1,Giardia Assemblage A isolate WB 2019,Vacuolar ATP synthase 16 kDa proteolipid subunit,177.0,17885.0,F/V-ATP synthase subunit C superfamily,4.0,hydrolase activity;proton transmembrane transporter activity,0,0,1
GL50803_0010551,GL50803_0010551_t1,Giardia Assemblage A isolate WB 2019,Endonuclease/Exonuclease/phosphatase family protein,364.0,40544.0,Endonuclease/exonuclease/phosphatase superfamily,0.0,catalytic activity,0,0,1
GL50803_0010552,GL50803_0010552_t1,Giardia Assemblage A isolate WB 2019,putative ephrin-receptor like protein,528.0,57229.0,Glycoside hydrolase superfamily;Growth factor receptor cysteine-rich domain superfamily,2.0,"hydrolase activity, hydrolyzing O-glycosyl compounds",0,0,1
GL50803_0010568,GL50803_0010568_t1,Giardia Assemblage A isolate WB 2019,U3-containing 90S pre-ribosomal complex subunit,352.0,40088.0,,0.0,,0,0,1
GL50803_0010569,GL50803_0010569_t1,Giardia Assemblage A isolate WB 2019,KRI1-like family protein,505.0,58259.0,,0.0,,0,0,1
GL50803_0010570,GL50803_0010570_t1,Giardia Assemblage A isolate WB 2019,Peptidyl-prolyl cis-trans isomerase,354.0,38873.0,,0.0,peptidyl-prolyl cis-trans isomerase activity,0,0,1
GL50803_0010571,GL50803_0010571_t1,Giardia Assemblage A isolate WB 2019,unspecified product,766.0,84996.0,,0.0,,0,0,1
GL50803_0010572,GL50803_0010572_t1,Giardia Assemblage A isolate WB 2019,unspecified product,325.0,35176.0,,1.0,,0,0,1
GL50803_0010573,GL50803_0010573_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,369.0,40140.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0010577,GL50803_0010577_t1,Giardia Assemblage A isolate WB 2019,Nop domain-containing protein,498.0,55387.0,Nop domain superfamily,0.0,snoRNA binding,0,0,1
GL50803_0010587,GL50803_0010587_t1,Giardia Assemblage A isolate WB 2019,pseudogene,,,,,,0,0,1
GL50803_0010605,GL50803_0010605_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 2,458.0,51321.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_0010606,GL50803_0010606_t1,Giardia Assemblage A isolate WB 2019,"CCR4-NOT transcription complex, subunit 7",260.0,29115.0,Ribonuclease H-like superfamily,0.0,nucleic acid binding;poly(A)-specific ribonuclease activity,0,0,1
GL50803_0010608,GL50803_0010608_t1,Giardia Assemblage A isolate WB 2019,unspecified product,929.0,102992.0,,0.0,,0,0,1
GL50803_0010609,GL50803_0010609_t1,Giardia Assemblage A isolate WB 2019,"Kinase, STE STE20",423.0,46981.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50803_0010612,GL50803_0010612_t1,Giardia Assemblage A isolate WB 2019,putative Phosphotyrosyl phosphatase activator protein,308.0,36172.0,PTPA superfamily,0.0,phosphatase activator activity,0,0,1
GL50803_0010623,GL50803_0010623_t1,Giardia Assemblage A isolate WB 2019,Phosphoenolpyruvate carboxykinase,654.0,73845.0,"Phosphoenolpyruvate carboxykinase, N-terminal",0.0,GTP binding;phosphoenolpyruvate carboxykinase (GTP) activity;phosphoenolpyruvate carboxykinase activity;purine nucleotide binding,1,0,1
GL50803_0010632,GL50803_0010632_t1,Giardia Assemblage A isolate WB 2019,Ankyrin repeat protein 1,1005.0,108911.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50803_00106320,GL50803_00106320_t1,Giardia Assemblage A isolate WB 2019,Zinc finger domain-containing protein,398.0,43580.0,"Zinc finger, CHY-type superfamily;Zinc finger, CTCHY-type superfamily",0.0,zinc ion binding,0,0,1
GL50803_0010659,GL50803_0010659_t1,Giardia Assemblage A isolate WB 2019,High cysteine membrane protein Group 1,724.0,74383.0,Growth factor receptor cysteine-rich domain superfamily,1.0,,0,0,1
GL50803_0010661,GL50803_0010661_t1,Giardia Assemblage A isolate WB 2019,Ubiquitin-conjugating enzyme E1,1092.0,121422.0,Ubiquitin-activating enzyme,0.0,ubiquitin-like modifier activating enzyme activity,0,1,0
GL50803_0010666,GL50803_0010666_t1,Giardia Assemblage A isolate WB 2019,Histone acetyltransferase GCN5,408.0,46725.0,Bromodomain-like superfamily;Acyl-CoA N-acyltransferase,0.0,N-acetyltransferase activity;histone acetyltransferase activity;protein binding,0,0,1
