Gene ID,source_id,Organism,Product Description,Protein Length,Molecular Weight,Superfamily Description,# TM Domains,Computed GO Functions,Secretome,Cyst,Trophozoite
GL50581_1123,GL50581_1123-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LQU3],1044.0,114382.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding;transferase activity,0,0,1
GL50581_1124,GL50581_1124-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1276.0,140778.0,,0.0,,0,0,1
GL50581_1125,GL50581_1125-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1672.0,188460.0,"HECT, E3 ligase catalytic domain",0.0,ubiquitin-protein transferase activity,0,0,1
GL50581_1126,GL50581_1126-t26_1,Giardia Assemblage B isolate GS,"Splicing factor U2AF subunit, putative [Source:UniProtKB/TrEMBL;Acc:C6LQU6]",191.0,21727.0,RNA-binding domain superfamily,0.0,RNA binding;metal ion binding;nucleic acid binding,0,0,1
GL50581_1127,GL50581_1127-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,106.0,11862.0,,0.0,,0,0,1
GL50581_1128,GL50581_1128-t26_1,Giardia Assemblage B isolate GS,GHMP_kinases_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQU8],358.0,38388.0,Ribosomal protein S5 domain 2-type fold,0.0,ATP binding,0,0,1
GL50581_1129,GL50581_1129-t26_1,Giardia Assemblage B isolate GS,EVE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQU9],188.0,21047.0,PUA-like superfamily,0.0,,0,0,1
GL50581_113,GL50581_113-t26_1,Giardia Assemblage B isolate GS,NEK-like kinase protein [Source:UniProtKB/TrEMBL;Acc:C6LN13],1182.0,130222.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_1130,GL50581_1130-t26_1,Giardia Assemblage B isolate GS,LEK1 [Source:UniProtKB/TrEMBL;Acc:C6LQV0],681.0,74974.0,,0.0,,0,0,1
GL50581_1131,GL50581_1131-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,351.0,37936.0,,0.0,,0,0,1
GL50581_1132,GL50581_1132-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQV2],629.0,70160.0,"KA1 domain/Ssp2, C-terminal;Protein kinase-like domain superfamily",0.0,ATP binding;protein kinase activity,0,0,1
GL50581_1133,GL50581_1133-t26_1,Giardia Assemblage B isolate GS,AAA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQV3],679.0,76519.0,"P-loop containing nucleoside triphosphate hydrolase;Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain superfamily",0.0,ATP binding;kinase activity;nucleotide binding,0,0,1
GL50581_1134,GL50581_1134-t26_1,Giardia Assemblage B isolate GS,PX domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQV4],260.0,29512.0,PX domain superfamily,0.0,phosphatidylinositol binding,0,0,1
GL50581_1135,GL50581_1135-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,276.0,31062.0,,0.0,,0,0,1
GL50581_1136,GL50581_1136-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,374.0,42299.0,,0.0,,0,0,1
GL50581_1137,GL50581_1137-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,725.0,78102.0,,0.0,,0,0,1
GL50581_1138,GL50581_1138-t26_1,Giardia Assemblage B isolate GS,Ubiquitin-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQV8],77.0,8735.0,Ubiquitin-like domain superfamily,0.0,protein binding,0,0,1
GL50581_1139,GL50581_1139-t26_1,Giardia Assemblage B isolate GS,EGF-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQV9],402.0,43883.0,,1.0,,0,0,1
GL50581_114,GL50581_114-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,163.0,18596.0,,0.0,,0,0,1
GL50581_1140,GL50581_1140-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LQW0]",496.0,54266.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_1141,GL50581_1141-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1227.0,136987.0,,0.0,,0,0,1
GL50581_1142,GL50581_1142-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,233.0,26041.0,,0.0,,0,0,1
GL50581_1144,GL50581_1144-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,357.0,40240.0,,0.0,,0,0,1
GL50581_1145,GL50581_1145-t26_1,Giardia Assemblage B isolate GS,WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQW4],716.0,78636.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1146,GL50581_1146-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,439.0,49174.0,Alpha/Beta hydrolase fold,1.0,,0,0,1
GL50581_1147,GL50581_1147-t26_1,Giardia Assemblage B isolate GS,CP-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQW6],541.0,60398.0,P-loop containing nucleoside triphosphate hydrolase,0.0,GTP binding,0,0,1
GL50581_1148,GL50581_1148-t26_1,Giardia Assemblage B isolate GS,Calponin-homology (CH) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQW7],1256.0,139843.0,CH domain superfamily,0.0,protein binding,0,0,1
GL50581_1149,GL50581_1149-t26_1,Giardia Assemblage B isolate GS,"Kinase, NEK [Source:UniProtKB/TrEMBL;Acc:C6LQW8]",1153.0,128685.0,Ankyrin repeat-containing domain superfamily;Protein kinase-like domain superfamily,0.0,ATP binding;protein binding;protein kinase activity,0,0,1
GL50581_115,GL50581_115-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,403.0,45457.0,,0.0,,0,0,1
GL50581_1150,GL50581_1150-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,873.0,97961.0,ClpP/crotonase-like domain superfamily,1.0,,0,0,1
GL50581_1151,GL50581_1151-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQX0],680.0,75368.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity;protein serine/threonine kinase activity;protein serine/threonine/tyrosine kinase activity,0,0,1
GL50581_1152,GL50581_1152-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,362.0,39947.0,Quinoprotein alcohol dehydrogenase-like superfamily,0.0,,0,0,1
GL50581_1153,GL50581_1153-t26_1,Giardia Assemblage B isolate GS,Nin one binding protein-like protein [Source:UniProtKB/TrEMBL;Acc:C6LQX2],451.0,49503.0,NOB1 zinc finger-like superfamily,0.0,endoribonuclease activity;metal ion binding,0,0,1
GL50581_1154,GL50581_1154-t26_1,Giardia Assemblage B isolate GS,SALP-1 [Source:UniProtKB/TrEMBL;Acc:C6LQX3],255.0,29872.0,,0.0,,0,0,1
GL50581_1155,GL50581_1155-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,886.0,97272.0,,0.0,,0,0,1
GL50581_1156,GL50581_1156-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,388.0,43326.0,,0.0,,0,0,1
GL50581_1157,GL50581_1157-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1236.0,135565.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1158,GL50581_1158-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQX7],1116.0,124901.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_116,GL50581_116-t26_1,Giardia Assemblage B isolate GS,NOT2_3_5 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LN16],211.0,23618.0,,0.0,,0,0,1
GL50581_1160,GL50581_1160-t26_1,Giardia Assemblage B isolate GS,PFU domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQX8],813.0,89016.0,WD40-repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1161,GL50581_1161-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,251.0,27814.0,,0.0,,0,0,1
GL50581_1162,GL50581_1162-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LQY0],982.0,108281.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1163,GL50581_1163-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQY1],719.0,78366.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1164,GL50581_1164-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQY2],677.0,74448.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1165,GL50581_1165-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,454.0,51201.0,,0.0,,0,0,1
GL50581_1166,GL50581_1166-t26_1,Giardia Assemblage B isolate GS,SAM_MT_RSMB_NOP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQY4],458.0,50576.0,S-adenosyl-L-methionine-dependent methyltransferase,0.0,RNA binding;methyltransferase activity,0,0,1
GL50581_1167,GL50581_1167-t26_1,Giardia Assemblage B isolate GS,Metallophos domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQY5],597.0,66926.0,"5'-Nucleotidase, C-terminal domain superfamily",1.0,hydrolase activity,0,0,1
GL50581_1168,GL50581_1168-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,249.0,27789.0,P-loop containing nucleoside triphosphate hydrolase,0.0,,0,0,1
GL50581_1169,GL50581_1169-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,354.0,38789.0,,0.0,,0,0,1
GL50581_117,GL50581_117-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,449.0,50365.0,,0.0,,0,0,1
GL50581_1170,GL50581_1170-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,273.0,30758.0,,0.0,,0,0,1
GL50581_1171,GL50581_1171-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,310.0,34442.0,,0.0,,0,0,1
GL50581_1172,GL50581_1172-t26_1,Giardia Assemblage B isolate GS,Sfi1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ0],1378.0,163295.0,,0.0,,0,0,1
GL50581_1173,GL50581_1173-t26_1,Giardia Assemblage B isolate GS,NifU domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ1],197.0,21559.0,Fe-S cluster assembly domain superfamily,0.0,iron ion binding;iron-sulfur cluster binding,0,0,1
GL50581_1174,GL50581_1174-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ2],457.0,49219.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1175,GL50581_1175-t26_1,Giardia Assemblage B isolate GS,Protein 21.1 [Source:UniProtKB/TrEMBL;Acc:C6LQZ3],316.0,34998.0,,0.0,,0,0,1
GL50581_1176,GL50581_1176-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ4],748.0,81668.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1177,GL50581_1177-t26_1,Giardia Assemblage B isolate GS,C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ5],151.0,18283.0,,0.0,,0,0,1
GL50581_1178,GL50581_1178-t26_1,Giardia Assemblage B isolate GS,ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ6],190.0,20767.0,Ankyrin repeat-containing domain superfamily,0.0,protein binding,0,0,1
GL50581_1179,GL50581_1179-t26_1,Giardia Assemblage B isolate GS,MSC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LQZ7],857.0,95980.0,,3.0,,0,0,1
GL50581_118,GL50581_118-t26_1,Giardia Assemblage B isolate GS,RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LN18],277.0,29805.0,,0.0,,0,0,1
GL50581_1180,GL50581_1180-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1272.0,145005.0,,1.0,,0,0,1
GL50581_1181,GL50581_1181-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,104.0,11849.0,Ankyrin repeat-containing domain superfamily,0.0,,0,0,1
GL50581_1182,GL50581_1182-t26_1,Giardia Assemblage B isolate GS,C2H2-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR00],339.0,37884.0,Zinc finger C2H2 superfamily,0.0,,0,0,1
GL50581_1183,GL50581_1183-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,839.0,93680.0,,0.0,,0,0,1
GL50581_1184,GL50581_1184-t26_1,Giardia Assemblage B isolate GS,HECT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR02],706.0,79781.0,"HECT, E3 ligase catalytic domain",6.0,ubiquitin-protein transferase activity,0,0,1
GL50581_1185,GL50581_1185-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,399.0,44210.0,,0.0,,0,0,1
GL50581_1186,GL50581_1186-t26_1,Giardia Assemblage B isolate GS,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:C6LR04],191.0,21268.0,Cyclophilin-like domain superfamily,0.0,peptidyl-prolyl cis-trans isomerase activity,0,0,1
GL50581_1187,GL50581_1187-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1224.0,136475.0,Armadillo-type fold,0.0,,0,0,1
GL50581_1188,GL50581_1188-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,608.0,69060.0,,0.0,,0,0,1
GL50581_1189,GL50581_1189-t26_1,Giardia Assemblage B isolate GS,CCT-alpha [Source:UniProtKB/TrEMBL;Acc:C6LR07],550.0,59162.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding;unfolded protein binding,0,0,1
GL50581_119,GL50581_119-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,1756.0,196647.0,,0.0,,0,0,1
GL50581_1190,GL50581_1190-t26_1,Giardia Assemblage B isolate GS,Brix domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR08],337.0,39240.0,,0.0,,0,0,1
GL50581_1191,GL50581_1191-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,106.0,11611.0,,0.0,,0,0,1
GL50581_1192,GL50581_1192-t26_1,Giardia Assemblage B isolate GS,Pyrophosphate--fructose 6-phosphate 1-phosphotransferase [Source:UniProtKB/TrEMBL;Acc:C6LR10],544.0,59654.0,Phosphofructokinase superfamily,0.0,6-phosphofructokinase activity;ATP binding;diphosphate-fructose-6-phosphate 1-phosphotransferase activity;metal ion binding,1,0,1
GL50581_1193,GL50581_1193-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,190.0,21226.0,,1.0,,0,0,1
GL50581_1194,GL50581_1194-t26_1,Giardia Assemblage B isolate GS,TPR_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR12],293.0,32451.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50581_1195,GL50581_1195-t26_1,Giardia Assemblage B isolate GS,Coatomer beta' subunit [Source:UniProtKB/TrEMBL;Acc:C6LR13],1002.0,109700.0,"WD40-repeat-containing domain superfamily;Cytochrome cd1-nitrite reductase-like, haem d1 domain superfamily",0.0,protein binding;structural molecule activity,0,0,1
GL50581_1196,GL50581_1196-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,233.0,25595.0,,0.0,,0,0,1
GL50581_1197,GL50581_1197-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,59.0,6413.0,,0.0,,0,0,1
GL50581_1198,GL50581_1198-t26_1,Giardia Assemblage B isolate GS,Nudix hydrolase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR16],250.0,27130.0,NUDIX hydrolase-like domain superfamily,0.0,hydrolase activity,0,0,1
GL50581_1199,GL50581_1199-t26_1,Giardia Assemblage B isolate GS,EF1_GNE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR17],223.0,24999.0,"Glutathione S-transferase, C-terminal domain superfamily;Translation elongation factor eEF-1beta-like superfamily",0.0,translation elongation factor activity,1,0,1
GL50581_120,GL50581_120-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,124.0,14404.0,,2.0,,0,0,1
GL50581_1200,GL50581_1200-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR18],482.0,55026.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_1201,GL50581_1201-t26_1,Giardia Assemblage B isolate GS,Phenylalanyl-tRNA synthetase beta subunit [Source:UniProtKB/TrEMBL;Acc:C6LR19],594.0,66093.0,Putative DNA-binding domain superfamily,0.0,ATP binding;RNA binding;magnesium ion binding;nucleotide binding;phenylalanine-tRNA ligase activity,0,0,1
GL50581_1202,GL50581_1202-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,737.0,80459.0,,0.0,,0,0,1
GL50581_1203,GL50581_1203-t26_1,Giardia Assemblage B isolate GS,Pept_C1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR21],276.0,30746.0,Papain-like cysteine peptidase superfamily,0.0,cysteine-type peptidase activity,0,0,1
GL50581_1204,GL50581_1204-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,626.0,69624.0,,0.0,,0,0,1
GL50581_1205,GL50581_1205-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,243.0,28078.0,,0.0,,0,0,1
GL50581_1206,GL50581_1206-t26_1,Giardia Assemblage B isolate GS,Eukaryotic translation initiation factor 3 30 kDa subunit [Source:UniProtKB/TrEMBL;Acc:C6LR24],261.0,29438.0,,0.0,translation initiation factor activity,0,0,1
GL50581_1207,GL50581_1207-t26_1,Giardia Assemblage B isolate GS,Ribosome biogenesis regulatory protein [Source:UniProtKB/TrEMBL;Acc:C6LR25],176.0,20083.0,,0.0,,0,0,1
GL50581_1208,GL50581_1208-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,632.0,71607.0,,0.0,,0,0,1
GL50581_1209,GL50581_1209-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR27],1048.0,118124.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_121,GL50581_121-t26_1,Giardia Assemblage B isolate GS,PPIP5K2_N domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LN21],2197.0,247806.0,Histidine phosphatase superfamily,0.0,5-diphosphoinositol pentakisphosphate 3-kinase activity;ATP binding;diphosphoinositol-pentakisphosphate kinase activity;inositol heptakisphosphate kinase activity;inositol hexakisphosphate 1-kinase activity;inositol hexakisphosphate 3-kinase activity;inositol hexakisphosphate 5-kinase activity;inosi,0,0,1
GL50581_1210,GL50581_1210-t26_1,Giardia Assemblage B isolate GS,"Dynein binding protein, putative [Source:UniProtKB/TrEMBL;Acc:C6LR28]",745.0,81652.0,Tetratricopeptide-like helical domain superfamily,0.0,protein binding,0,0,1
GL50581_1211,GL50581_1211-t26_1,Giardia Assemblage B isolate GS,Myb-like domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR29],160.0,18148.0,Homeobox-like domain superfamily,0.0,,0,0,1
GL50581_1212,GL50581_1212-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,406.0,45042.0,,0.0,,0,0,1
GL50581_1213,GL50581_1213-t26_1,Giardia Assemblage B isolate GS,TCP-1 chaperonin subunit epsilon [Source:UniProtKB/TrEMBL;Acc:C6LR31],553.0,61037.0,GroEL-like equatorial domain superfamily;GroEL-like apical domain superfamily;TCP-1-like chaperonin intermediate domain superfamily,0.0,ATP binding;unfolded protein binding,0,0,1
GL50581_1214,GL50581_1214-t26_1,Giardia Assemblage B isolate GS,Ribosomal protein S18 [Source:UniProtKB/TrEMBL;Acc:C6LR32],154.0,17505.0,"Ribosomal protein S13-like, H2TH",0.0,RNA binding;nucleic acid binding;structural constituent of ribosome,0,0,1
GL50581_1215,GL50581_1215-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,342.0,37414.0,,0.0,,0,0,1
GL50581_1216,GL50581_1216-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,838.0,94518.0,,0.0,,0,0,1
GL50581_1217,GL50581_1217-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,232.0,25304.0,,0.0,,0,0,1
GL50581_1218,GL50581_1218-t26_1,Giardia Assemblage B isolate GS,Phosphatase tensin-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR36],487.0,54848.0,Protein-tyrosine phosphatase-like,0.0,,0,0,1
GL50581_1219,GL50581_1219-t26_1,Giardia Assemblage B isolate GS,"Spindle pole protein, putative [Source:UniProtKB/TrEMBL;Acc:C6LR37]",349.0,40462.0,,0.0,,0,0,1
GL50581_122,GL50581_122-t26_1,Giardia Assemblage B isolate GS,Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LN22],1508.0,168494.0,Protein kinase-like domain superfamily,0.0,ATP binding;protein kinase activity,0,0,1
GL50581_1220,GL50581_1220-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,920.0,101561.0,,0.0,,0,0,1
GL50581_1221,GL50581_1221-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,213.0,23951.0,,0.0,,0,0,1
GL50581_1222,GL50581_1222-t26_1,Giardia Assemblage B isolate GS,SUI1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR40],217.0,24276.0,SUI1 domain superfamily,0.0,translation initiation factor activity,0,0,1
GL50581_1223,GL50581_1223-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,117.0,13276.0,,0.0,,0,0,1
GL50581_1224,GL50581_1224-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,129.0,14403.0,,0.0,,0,0,1
GL50581_1225,GL50581_1225-t26_1,Giardia Assemblage B isolate GS,Glutaredoxin domain-containing protein [Source:UniProtKB/TrEMBL;Acc:C6LR43],202.0,21854.0,Thioredoxin-like superfamily,0.0,electron transfer activity;iron-sulfur cluster binding;metal ion binding;protein-disulfide reductase activity,0,0,1
GL50581_1226,GL50581_1226-t26_1,Giardia Assemblage B isolate GS,Hypothetical protein,377.0,41738.0,,0.0,,0,0,1
GL50581_1227,GL50581_1227-t26_1,Giardia Assemblage B isolate GS,Tenascin-like protein [Source:UniProtKB/TrEMBL;Acc:C6LR45],605.0,64768.0,,0.0,,1,1,0
GL50581_1228,GL50581_1228-t26_1,Giardia Assemblage B isolate GS,Cytidine deaminase [Source:UniProtKB/TrEMBL;Acc:C6LR46],134.0,14496.0,Cytidine deaminase-like,0.0,catalytic activity;cytidine deaminase activity;hydrolase activity;zinc ion binding,1,0,1
